Order_id,Product_id,Quantity,Price,Sales_amount,order_id,Order_date,Shiping_date,Due_datw,Customer_id
SO44150,17,1,3578,3578,SO44150,3/3/2011,3/10/2011,3/15/2011,6316
SO44151,43,1,699,699,SO44151,3/3/2011,3/10/2011,3/15/2011,14559
SO44152,9,1,3400,3400,SO44152,3/4/2011,3/11/2011,3/16/2011,335
SO44153,17,1,3578,3578,SO44153,3/4/2011,3/11/2011,3/16/2011,17169
SO44154,16,1,3578,3578,SO44154,3/4/2011,3/11/2011,3/16/2011,17182
SO44155,18,1,3578,3578,SO44155,3/4/2011,3/11/2011,3/16/2011,17132
SO44156,9,1,3400,3400,SO44156,3/4/2011,3/11/2011,3/16/2011,14888
SO44157,19,1,3578,3578,SO44157,3/4/2011,3/11/2011,3/16/2011,6056
SO44158,16,1,3578,3578,SO44158,3/5/2011,3/12/2011,3/17/2011,2568
SO44159,16,1,3578,3578,SO44159,3/5/2011,3/12/2011,3/17/2011,17183
SO44160,17,1,3578,3578,SO44160,3/5/2011,3/12/2011,3/17/2011,17187
SO44161,19,1,3578,3578,SO44161,3/6/2011,3/13/2011,3/18/2011,2773
SO44162,16,1,3578,3578,SO44162,3/6/2011,3/13/2011,3/18/2011,17186
SO44163,19,1,3578,3578,SO44163,3/6/2011,3/13/2011,3/18/2011,17194
SO44164,20,1,3578,3578,SO44164,3/6/2011,3/13/2011,3/18/2011,17089
SO44165,18,1,3578,3578,SO44165,3/6/2011,3/13/2011,3/18/2011,6066
SO44166,36,1,699,699,SO44166,3/6/2011,3/13/2011,3/18/2011,3582
SO44167,19,1,3578,3578,SO44167,3/6/2011,3/13/2011,3/18/2011,6309
SO44168,18,1,3578,3578,SO44168,3/7/2011,3/14/2011,3/19/2011,1212
SO44169,16,1,3578,3578,SO44169,3/7/2011,3/14/2011,3/19/2011,17180
SO44170,19,1,3578,3578,SO44170,3/7/2011,3/14/2011,3/19/2011,17184
SO44171,18,1,3578,3578,SO44171,3/7/2011,3/14/2011,3/19/2011,17113
SO44172,36,1,699,699,SO44172,3/7/2011,3/14/2011,3/19/2011,3585
SO44173,17,1,3578,3578,SO44173,3/8/2011,3/15/2011,3/20/2011,2785
SO44174,16,1,3578,3578,SO44174,3/8/2011,3/15/2011,3/20/2011,6230
SO44175,18,1,3578,3578,SO44175,3/8/2011,3/15/2011,3/20/2011,6247
SO44176,19,1,3578,3578,SO44176,3/9/2011,3/16/2011,3/21/2011,1221
SO44177,5,1,3375,3375,SO44177,3/9/2011,3/16/2011,3/21/2011,338
SO44178,17,1,3578,3578,SO44178,3/9/2011,3/16/2011,3/21/2011,17098
SO44179,5,1,3375,3375,SO44179,3/9/2011,3/16/2011,3/21/2011,14889
SO44180,10,1,3400,3400,SO44180,3/9/2011,3/16/2011,3/21/2011,59
SO44181,17,1,3578,3578,SO44181,3/9/2011,3/16/2011,3/21/2011,6295
SO44182,20,1,3578,3578,SO44182,3/9/2011,3/16/2011,3/21/2011,6300
SO44183,20,1,3578,3578,SO44183,3/10/2011,3/17/2011,3/22/2011,17159
SO44184,19,1,3578,3578,SO44184,3/10/2011,3/17/2011,3/22/2011,6248
SO44185,20,1,3578,3578,SO44185,3/10/2011,3/17/2011,3/22/2011,6281
SO44186,10,1,3400,3400,SO44186,3/12/2011,3/19/2011,3/24/2011,14890
SO44187,18,1,3578,3578,SO44187,3/12/2011,3/19/2011,3/24/2011,6070
SO44188,40,1,699,699,SO44188,3/13/2011,3/20/2011,3/25/2011,9053
SO44189,46,1,699,699,SO44189,3/13/2011,3/20/2011,3/25/2011,9055
SO44190,3,1,3375,3375,SO44190,3/13/2011,3/20/2011,3/25/2011,62
SO44191,20,1,3578,3578,SO44191,3/13/2011,3/20/2011,3/25/2011,6249
SO44192,17,1,3578,3578,SO44192,3/14/2011,3/21/2011,3/26/2011,2571
SO44193,17,1,3578,3578,SO44193,3/14/2011,3/21/2011,3/26/2011,17165
SO44194,20,1,3578,3578,SO44194,3/14/2011,3/21/2011,3/26/2011,6065
SO44195,18,1,3578,3578,SO44195,3/14/2011,3/21/2011,3/26/2011,6250
SO44196,19,1,3578,3578,SO44196,3/14/2011,3/21/2011,3/26/2011,6296
SO44197,17,1,3578,3578,SO44197,3/15/2011,3/22/2011,3/27/2011,17097
SO44198,20,1,3578,3578,SO44198,3/15/2011,3/22/2011,3/27/2011,17151
SO44199,18,1,3578,3578,SO44199,3/15/2011,3/22/2011,3/27/2011,6260
SO44200,16,1,3578,3578,SO44200,3/15/2011,3/22/2011,3/27/2011,6313
SO44201,18,1,3578,3578,SO44201,3/16/2011,3/23/2011,3/28/2011,1255
SO44202,16,1,3578,3578,SO44202,3/16/2011,3/23/2011,3/28/2011,17160
SO44203,17,1,3578,3578,SO44203,3/16/2011,3/23/2011,3/28/2011,17150
SO44204,41,1,699,699,SO44204,3/16/2011,3/23/2011,3/28/2011,3581
SO44205,17,1,3578,3578,SO44205,3/16/2011,3/23/2011,3/28/2011,6286
SO44206,10,1,3400,3400,SO44206,3/17/2011,3/24/2011,3/29/2011,251
SO44207,18,1,3578,3578,SO44207,3/17/2011,3/24/2011,3/29/2011,17163
SO44208,10,1,3400,3400,SO44208,3/17/2011,3/24/2011,3/29/2011,14880
SO44209,16,1,3578,3578,SO44209,3/17/2011,3/24/2011,3/29/2011,6258
SO44210,20,1,3578,3578,SO44210,3/18/2011,3/25/2011,3/30/2011,2784
SO44211,18,1,3578,3578,SO44211,3/18/2011,3/25/2011,3/30/2011,17155
SO44212,17,1,3578,3578,SO44212,3/18/2011,3/25/2011,3/30/2011,17171
SO44213,20,1,3578,3578,SO44213,3/18/2011,3/25/2011,3/30/2011,6352
SO44214,16,1,3578,3578,SO44214,3/18/2011,3/25/2011,3/30/2011,6333
SO44215,17,1,3578,3578,SO44215,3/19/2011,3/26/2011,3/31/2011,17181
SO44216,19,1,3578,3578,SO44216,3/19/2011,3/26/2011,3/31/2011,2561
SO44217,20,1,3578,3578,SO44217,3/19/2011,3/26/2011,3/31/2011,17149
SO44218,16,1,3578,3578,SO44218,3/19/2011,3/26/2011,3/31/2011,11110
SO44219,36,1,699,699,SO44219,3/19/2011,3/26/2011,3/31/2011,3591
SO44220,8,1,3400,3400,SO44220,3/19/2011,3/26/2011,3/31/2011,61
SO44221,19,1,3578,3578,SO44221,3/19/2011,3/26/2011,3/31/2011,6256
SO44222,16,1,3578,3578,SO44222,3/19/2011,3/26/2011,3/31/2011,6259
SO44223,20,1,3578,3578,SO44223,3/20/2011,3/27/2011,4/1/2011,2848
SO44224,19,1,3578,3578,SO44224,3/20/2011,3/27/2011,4/1/2011,17167
SO44225,46,1,699,699,SO44225,3/21/2011,3/28/2011,4/2/2011,9061
SO44226,18,1,3578,3578,SO44226,3/21/2011,3/28/2011,4/2/2011,1256
SO44227,4,1,3375,3375,SO44227,3/21/2011,3/28/2011,4/2/2011,17402
SO44228,7,1,3400,3400,SO44228,3/21/2011,3/28/2011,4/2/2011,334
SO44229,7,1,3400,3400,SO44229,3/21/2011,3/28/2011,4/2/2011,14887
SO44230,17,1,3578,3578,SO44230,3/21/2011,3/28/2011,4/2/2011,6242
SO44231,40,1,699,699,SO44231,3/21/2011,3/28/2011,4/2/2011,6974
SO44232,17,1,3578,3578,SO44232,3/21/2011,3/28/2011,4/2/2011,6335
SO44233,20,1,3578,3578,SO44233,3/22/2011,3/29/2011,4/3/2011,2842
SO44234,17,1,3578,3578,SO44234,3/22/2011,3/29/2011,4/3/2011,17185
SO44235,18,1,3578,3578,SO44235,3/22/2011,3/29/2011,4/3/2011,11118
SO44236,17,1,3578,3578,SO44236,3/22/2011,3/29/2011,4/3/2011,17192
SO44237,20,1,3578,3578,SO44237,3/22/2011,3/29/2011,4/3/2011,6057
SO44238,16,1,3578,3578,SO44238,3/22/2011,3/29/2011,4/3/2011,6080
SO44239,16,1,3578,3578,SO44239,3/23/2011,3/30/2011,4/4/2011,1218
SO44240,16,1,3578,3578,SO44240,3/23/2011,3/30/2011,4/4/2011,2581
SO44241,18,1,3578,3578,SO44241,3/23/2011,3/30/2011,4/4/2011,17156
SO44242,18,1,3578,3578,SO44242,3/23/2011,3/30/2011,4/4/2011,17164
SO44243,17,1,3578,3578,SO44243,3/23/2011,3/30/2011,4/4/2011,6279
SO44244,17,1,3578,3578,SO44244,3/23/2011,3/30/2011,4/4/2011,6330
SO44245,44,1,699,699,SO44245,3/23/2011,3/30/2011,4/4/2011,14557
SO44246,17,1,3578,3578,SO44246,3/24/2011,3/31/2011,4/5/2011,1220
SO44247,20,1,3578,3578,SO44247,3/24/2011,3/31/2011,4/5/2011,6234
SO44248,18,1,3578,3578,SO44248,3/24/2011,3/31/2011,4/5/2011,6241
SO44249,18,1,3578,3578,SO44249,3/25/2011,4/1/2011,4/6/2011,2846
SO44250,17,1,3578,3578,SO44250,3/25/2011,4/1/2011,4/6/2011,17168
SO44251,16,1,3578,3578,SO44251,3/25/2011,4/1/2011,4/6/2011,17191
SO44252,17,1,3578,3578,SO44252,3/26/2011,4/2/2011,4/7/2011,2778
SO44253,20,1,3578,3578,SO44253,3/26/2011,4/2/2011,4/7/2011,17100
SO44254,19,1,3578,3578,SO44254,3/26/2011,4/2/2011,4/7/2011,17143
SO44255,37,1,699,699,SO44255,3/26/2011,4/2/2011,4/7/2011,3586
SO44256,17,1,3578,3578,SO44256,3/26/2011,4/2/2011,4/7/2011,6233
SO44257,18,1,3578,3578,SO44257,3/27/2011,4/3/2011,4/8/2011,1213
SO44258,20,1,3578,3578,SO44258,3/27/2011,4/3/2011,4/8/2011,2580
SO44259,17,1,3578,3578,SO44259,3/27/2011,4/3/2011,4/8/2011,17172
SO44260,17,1,3578,3578,SO44260,3/27/2011,4/3/2011,4/8/2011,17195
SO44261,17,1,3578,3578,SO44261,3/27/2011,4/3/2011,4/8/2011,11113
SO44262,46,1,699,699,SO44262,3/27/2011,4/3/2011,4/8/2011,9150
SO44263,20,1,3578,3578,SO44263,3/27/2011,4/3/2011,4/8/2011,6280
SO44264,18,1,3578,3578,SO44264,3/27/2011,4/3/2011,4/8/2011,6287
SO44265,45,1,699,699,SO44265,3/27/2011,4/3/2011,4/8/2011,14558
SO44266,41,1,699,699,SO44266,3/27/2011,4/3/2011,4/8/2011,14560
SO44267,41,1,699,699,SO44267,3/28/2011,4/4/2011,4/9/2011,8340
SO44268,17,1,3578,3578,SO44268,3/28/2011,4/4/2011,4/9/2011,2821
SO44269,42,1,699,699,SO44269,3/29/2011,4/5/2011,4/10/2011,3590
SO44270,19,1,3578,3578,SO44270,3/30/2011,4/6/2011,4/11/2011,2795
SO44271,19,1,3578,3578,SO44271,3/30/2011,4/6/2011,4/11/2011,2847
SO44272,16,1,3578,3578,SO44272,3/30/2011,4/6/2011,4/11/2011,1257
SO44273,16,1,3578,3578,SO44273,3/30/2011,4/6/2011,4/11/2011,17148
SO44274,19,1,3578,3578,SO44274,3/30/2011,4/6/2011,4/11/2011,17153
SO44275,16,1,3578,3578,SO44275,3/30/2011,4/6/2011,4/11/2011,6257
SO44276,18,1,3578,3578,SO44276,3/30/2011,4/6/2011,4/11/2011,6278
SO44277,16,1,3578,3578,SO44277,3/30/2011,4/6/2011,4/11/2011,6289
SO44278,20,1,3578,3578,SO44278,3/30/2011,4/6/2011,4/11/2011,6294
SO44279,18,1,3578,3578,SO44279,3/30/2011,4/6/2011,4/11/2011,6327
SO44320,19,1,3578,3578,SO44320,3/31/2011,4/7/2011,4/12/2011,3430
SO44321,16,1,3578,3578,SO44321,3/31/2011,4/7/2011,4/12/2011,17223
SO44322,43,1,699,699,SO44322,3/31/2011,4/7/2011,4/12/2011,6976
SO44323,7,1,3400,3400,SO44323,3/31/2011,4/7/2011,4/12/2011,73
SO44324,16,1,3578,3578,SO44324,4/1/2011,4/8/2011,4/13/2011,1268
SO44325,6,1,3375,3375,SO44325,4/1/2011,4/8/2011,4/13/2011,96
SO44326,17,1,3578,3578,SO44326,4/1/2011,4/8/2011,4/13/2011,6729
SO44327,19,1,3578,3578,SO44327,4/2/2011,4/9/2011,4/14/2011,17599
SO44328,20,1,3578,3578,SO44328,4/2/2011,4/9/2011,4/14/2011,6922
SO44329,16,1,3578,3578,SO44329,4/2/2011,4/9/2011,4/14/2011,6905
SO44330,17,1,3578,3578,SO44330,4/2/2011,4/9/2011,4/14/2011,17200
SO44331,16,1,3578,3578,SO44331,4/3/2011,4/10/2011,4/15/2011,17258
SO44332,20,1,3578,3578,SO44332,4/3/2011,4/10/2011,4/15/2011,6511
SO44333,8,1,3400,3400,SO44333,4/4/2011,4/11/2011,4/16/2011,344
SO44334,16,1,3578,3578,SO44334,4/4/2011,4/11/2011,4/16/2011,17274
SO44335,47,1,699,699,SO44335,4/4/2011,4/11/2011,4/16/2011,9166
SO44336,8,1,3400,3400,SO44336,4/4/2011,4/11/2011,4/16/2011,14896
SO44337,6,1,3375,3375,SO44337,4/4/2011,4/11/2011,4/16/2011,98
SO44338,19,1,3578,3578,SO44338,4/4/2011,4/11/2011,4/16/2011,7189
SO44339,16,1,3578,3578,SO44339,4/4/2011,4/11/2011,4/16/2011,7190
SO44340,19,1,3578,3578,SO44340,4/4/2011,4/11/2011,4/16/2011,6355
SO44341,3,1,3375,3375,SO44341,4/5/2011,4/12/2011,4/17/2011,14906
SO44342,45,1,699,699,SO44342,4/5/2011,4/12/2011,4/17/2011,3611
SO44343,19,1,3578,3578,SO44343,4/5/2011,4/12/2011,4/17/2011,6921
SO44344,20,1,3578,3578,SO44344,4/6/2011,4/13/2011,4/18/2011,3428
SO44345,18,1,3578,3578,SO44345,4/6/2011,4/13/2011,4/18/2011,17201
SO44346,41,1,699,699,SO44346,4/6/2011,4/13/2011,4/18/2011,3603
SO44347,17,1,3578,3578,SO44347,4/6/2011,4/13/2011,4/18/2011,6912
SO44348,18,1,3578,3578,SO44348,4/7/2011,4/14/2011,4/19/2011,3160
SO44349,16,1,3578,3578,SO44349,4/7/2011,4/14/2011,4/19/2011,17244
SO44350,17,1,3578,3578,SO44350,4/7/2011,4/14/2011,4/19/2011,17245
SO44351,19,1,3578,3578,SO44351,4/7/2011,4/14/2011,4/19/2011,17272
SO44352,16,1,3578,3578,SO44352,4/7/2011,4/14/2011,4/19/2011,17298
SO44353,42,1,699,699,SO44353,4/7/2011,4/14/2011,4/19/2011,3592
SO44354,41,1,699,699,SO44354,4/7/2011,4/14/2011,4/19/2011,3604
SO44355,10,1,3400,3400,SO44355,4/7/2011,4/14/2011,4/19/2011,94
SO44356,8,1,3400,3400,SO44356,4/7/2011,4/14/2011,4/19/2011,100
SO44357,20,1,3578,3578,SO44357,4/7/2011,4/14/2011,4/19/2011,6512
SO44358,20,1,3578,3578,SO44358,4/7/2011,4/14/2011,4/19/2011,6733
SO44359,16,1,3578,3578,SO44359,4/8/2011,4/15/2011,4/20/2011,3526
SO44360,16,1,3578,3578,SO44360,4/8/2011,4/15/2011,4/20/2011,3159
SO44361,20,1,3578,3578,SO44361,4/8/2011,4/15/2011,4/20/2011,2687
SO44362,20,1,3578,3578,SO44362,4/8/2011,4/15/2011,4/20/2011,17260
SO44363,17,1,3578,3578,SO44363,4/8/2011,4/15/2011,4/20/2011,17286
SO44364,3,1,3375,3375,SO44364,4/8/2011,4/15/2011,4/20/2011,93
SO44365,18,1,3578,3578,SO44365,4/8/2011,4/15/2011,4/20/2011,6913
SO44366,18,1,3578,3578,SO44366,4/8/2011,4/15/2011,4/20/2011,6503
SO44367,43,1,699,699,SO44367,4/8/2011,4/15/2011,4/20/2011,14563
SO44368,19,1,3578,3578,SO44368,4/9/2011,4/16/2011,4/21/2011,3151
SO44369,20,1,3578,3578,SO44369,4/9/2011,4/16/2011,4/21/2011,17251
SO44370,18,1,3578,3578,SO44370,4/9/2011,4/16/2011,4/21/2011,7194
SO44371,16,1,3578,3578,SO44371,4/9/2011,4/16/2011,4/21/2011,6515
SO44372,20,1,3578,3578,SO44372,4/9/2011,4/16/2011,4/21/2011,6737
SO44373,20,1,3578,3578,SO44373,4/10/2011,4/17/2011,4/22/2011,2768
SO44374,20,1,3578,3578,SO44374,4/10/2011,4/17/2011,4/22/2011,3158
SO44375,20,1,3578,3578,SO44375,4/10/2011,4/17/2011,4/22/2011,3184
SO44376,4,1,3375,3375,SO44376,4/10/2011,4/17/2011,4/22/2011,18400
SO44377,20,1,3578,3578,SO44377,4/10/2011,4/17/2011,4/22/2011,17235
SO44378,4,1,3375,3375,SO44378,4/10/2011,4/17/2011,4/22/2011,14904
SO44379,6,1,3375,3375,SO44379,4/10/2011,4/17/2011,4/22/2011,81
SO44380,20,1,3578,3578,SO44380,4/10/2011,4/17/2011,4/22/2011,6916
SO44381,18,1,3578,3578,SO44381,4/11/2011,4/18/2011,4/23/2011,3192
SO44382,10,1,3400,3400,SO44382,4/11/2011,4/18/2011,4/23/2011,342
SO44383,20,1,3578,3578,SO44383,4/11/2011,4/18/2011,4/23/2011,17269
SO44384,16,1,3578,3578,SO44384,4/11/2011,4/18/2011,4/23/2011,17297
SO44385,19,1,3578,3578,SO44385,4/11/2011,4/18/2011,4/23/2011,17299
SO44386,17,1,3578,3578,SO44386,4/11/2011,4/18/2011,4/23/2011,17588
SO44387,6,1,3375,3375,SO44387,4/11/2011,4/18/2011,4/23/2011,97
SO44388,20,1,3578,3578,SO44388,4/11/2011,4/18/2011,4/23/2011,6925
SO44389,18,1,3578,3578,SO44389,4/11/2011,4/18/2011,4/23/2011,6926
SO44390,19,1,3578,3578,SO44390,4/11/2011,4/18/2011,4/23/2011,6354
SO44391,18,1,3578,3578,SO44391,4/11/2011,4/18/2011,4/23/2011,6731
SO44392,19,1,3578,3578,SO44392,4/11/2011,4/18/2011,4/23/2011,6911
SO44393,8,1,3400,3400,SO44393,4/12/2011,4/19/2011,4/24/2011,18399
SO44394,18,1,3578,3578,SO44394,4/12/2011,4/19/2011,4/24/2011,17247
SO44395,19,1,3578,3578,SO44395,4/12/2011,4/19/2011,4/24/2011,17340
SO44396,8,1,3400,3400,SO44396,4/12/2011,4/19/2011,4/24/2011,14902
SO44397,44,1,699,699,SO44397,4/12/2011,4/19/2011,4/24/2011,3597
SO44398,17,1,3578,3578,SO44398,4/12/2011,4/19/2011,4/24/2011,6734
SO44399,16,1,3578,3578,SO44399,4/13/2011,4/20/2011,4/25/2011,17241
SO44400,17,1,3578,3578,SO44400,4/13/2011,4/20/2011,4/25/2011,17589
SO44401,17,1,3578,3578,SO44401,4/13/2011,4/20/2011,4/25/2011,6516
SO44402,19,1,3578,3578,SO44402,4/14/2011,4/21/2011,4/26/2011,2667
SO44403,5,1,3375,3375,SO44403,4/14/2011,4/21/2011,4/26/2011,8845
SO44404,19,1,3578,3578,SO44404,4/15/2011,4/22/2011,4/27/2011,17222
SO44405,20,1,3578,3578,SO44405,4/15/2011,4/22/2011,4/27/2011,17225
SO44406,18,1,3578,3578,SO44406,4/15/2011,4/22/2011,4/27/2011,17300
SO44407,6,1,3375,3375,SO44407,4/15/2011,4/22/2011,4/27/2011,78
SO44408,6,1,3375,3375,SO44408,4/15/2011,4/22/2011,4/27/2011,104
SO44409,45,1,699,699,SO44409,4/15/2011,4/22/2011,4/27/2011,14564
SO44410,20,1,3578,3578,SO44410,4/16/2011,4/23/2011,4/28/2011,17224
SO44411,17,1,3578,3578,SO44411,4/16/2011,4/23/2011,4/28/2011,17585
SO44412,4,1,3375,3375,SO44412,4/16/2011,4/23/2011,4/28/2011,101
SO44413,20,1,3578,3578,SO44413,4/17/2011,4/24/2011,4/29/2011,2607
SO44414,16,1,3578,3578,SO44414,4/17/2011,4/24/2011,4/29/2011,17341
SO44415,17,1,3578,3578,SO44415,4/17/2011,4/24/2011,4/29/2011,17356
SO44416,8,1,3400,3400,SO44416,4/17/2011,4/24/2011,4/29/2011,70
SO44417,16,1,3578,3578,SO44417,4/17/2011,4/24/2011,4/29/2011,6918
SO44418,16,1,3578,3578,SO44418,4/17/2011,4/24/2011,4/29/2011,6920
SO44419,20,1,3578,3578,SO44419,4/17/2011,4/24/2011,4/29/2011,6353
SO44420,16,1,3578,3578,SO44420,4/17/2011,4/24/2011,4/29/2011,6513
SO44421,18,1,3578,3578,SO44421,4/18/2011,4/25/2011,4/30/2011,2608
SO44422,42,1,699,699,SO44422,4/18/2011,4/25/2011,4/30/2011,8354
SO44423,18,1,3578,3578,SO44423,4/18/2011,4/25/2011,4/30/2011,17587
SO44424,17,1,3578,3578,SO44424,4/18/2011,4/25/2011,4/30/2011,6917
SO44425,16,1,3578,3578,SO44425,4/18/2011,4/25/2011,4/30/2011,6505
SO44426,19,1,3578,3578,SO44426,4/19/2011,4/26/2011,5/1/2011,2771
SO44427,19,1,3578,3578,SO44427,4/19/2011,4/26/2011,5/1/2011,3147
SO44428,18,1,3578,3578,SO44428,4/19/2011,4/26/2011,5/1/2011,17363
SO44429,19,1,3578,3578,SO44429,4/19/2011,4/26/2011,5/1/2011,17584
SO44430,18,1,3578,3578,SO44430,4/19/2011,4/26/2011,5/1/2011,6928
SO44431,17,1,3578,3578,SO44431,4/19/2011,4/26/2011,5/1/2011,6726
SO44432,19,1,3578,3578,SO44432,4/20/2011,4/27/2011,5/2/2011,3166
SO44433,17,1,3578,3578,SO44433,4/20/2011,4/27/2011,5/2/2011,17271
SO44434,20,1,3578,3578,SO44434,4/20/2011,4/27/2011,5/2/2011,17581
SO44435,17,1,3578,3578,SO44435,4/21/2011,4/28/2011,5/3/2011,17574
SO44436,46,1,699,699,SO44436,4/21/2011,4/28/2011,5/3/2011,15631
SO44437,7,1,3400,3400,SO44437,4/21/2011,4/28/2011,5/3/2011,77
SO44438,17,1,3578,3578,SO44438,4/21/2011,4/28/2011,5/3/2011,6910
SO44439,20,1,3578,3578,SO44439,4/22/2011,4/29/2011,5/4/2011,3196
SO44440,17,1,3578,3578,SO44440,4/22/2011,4/29/2011,5/4/2011,1262
SO44441,17,1,3578,3578,SO44441,4/22/2011,4/29/2011,5/4/2011,11119
SO44442,40,1,699,699,SO44442,4/22/2011,4/29/2011,5/4/2011,3600
SO44443,20,1,3578,3578,SO44443,4/22/2011,4/29/2011,5/4/2011,6371
SO44444,16,1,3578,3578,SO44444,4/24/2011,5/1/2011,5/6/2011,2698
SO44445,19,1,3578,3578,SO44445,4/25/2011,5/2/2011,5/7/2011,6479
SO44446,18,1,3578,3578,SO44446,4/25/2011,5/2/2011,5/7/2011,6915
SO44447,17,1,3578,3578,SO44447,4/26/2011,5/3/2011,5/8/2011,1266
SO44448,16,1,3578,3578,SO44448,4/26/2011,5/3/2011,5/8/2011,17265
SO44449,17,1,3578,3578,SO44449,4/26/2011,5/3/2011,5/8/2011,17294
SO44450,20,1,3578,3578,SO44450,4/26/2011,5/3/2011,5/8/2011,17295
SO44451,18,1,3578,3578,SO44451,4/26/2011,5/3/2011,5/8/2011,17296
SO44452,39,1,699,699,SO44452,4/26/2011,5/3/2011,5/8/2011,9165
SO44453,20,1,3578,3578,SO44453,4/26/2011,5/3/2011,5/8/2011,6924
SO44454,20,1,3578,3578,SO44454,4/26/2011,5/3/2011,5/8/2011,6927
SO44455,17,1,3578,3578,SO44455,4/26/2011,5/3/2011,5/8/2011,6514
SO44456,45,1,699,699,SO44456,4/26/2011,5/3/2011,5/8/2011,14561
SO44457,16,1,3578,3578,SO44457,4/27/2011,5/4/2011,5/9/2011,17197
SO44458,19,1,3578,3578,SO44458,4/27/2011,5/4/2011,5/9/2011,17248
SO44459,19,1,3578,3578,SO44459,4/27/2011,5/4/2011,5/9/2011,17289
SO44460,40,1,699,699,SO44460,4/27/2011,5/4/2011,5/9/2011,9151
SO44461,18,1,3578,3578,SO44461,4/27/2011,5/4/2011,5/9/2011,6919
SO44462,16,1,3578,3578,SO44462,4/28/2011,5/5/2011,5/10/2011,3156
SO44463,39,1,699,699,SO44463,4/28/2011,5/5/2011,5/10/2011,8341
SO44464,19,1,3578,3578,SO44464,4/28/2011,5/5/2011,5/10/2011,11121
SO44465,45,1,699,699,SO44465,4/28/2011,5/5/2011,5/10/2011,3614
SO44466,40,1,699,699,SO44466,4/28/2011,5/5/2011,5/10/2011,15641
SO44467,9,1,3400,3400,SO44467,4/28/2011,5/5/2011,5/10/2011,71
SO44468,6,1,3375,3375,SO44468,4/28/2011,5/5/2011,5/10/2011,76
SO44469,19,1,3578,3578,SO44469,4/28/2011,5/5/2011,5/10/2011,6735
SO44470,18,1,3578,3578,SO44470,4/28/2011,5/5/2011,5/10/2011,6736
SO44471,46,1,699,699,SO44471,4/28/2011,5/5/2011,5/10/2011,14562
SO44472,17,1,3578,3578,SO44472,4/29/2011,5/6/2011,5/11/2011,2686
SO44473,17,1,3578,3578,SO44473,4/29/2011,5/6/2011,5/11/2011,17256
SO44474,44,1,699,699,SO44474,4/29/2011,5/6/2011,5/11/2011,3602
SO44475,8,1,3400,3400,SO44475,4/29/2011,5/6/2011,5/11/2011,102
SO44476,19,1,3578,3578,SO44476,4/29/2011,5/6/2011,5/11/2011,6914
SO44477,20,1,3578,3578,SO44477,4/29/2011,5/6/2011,5/11/2011,6923
SO44478,19,1,3578,3578,SO44478,4/29/2011,5/6/2011,5/11/2011,6727
SO44479,5,1,3375,3375,SO44479,4/30/2011,5/7/2011,5/12/2011,18392
SO44480,5,1,3375,3375,SO44480,4/30/2011,5/7/2011,5/12/2011,14892
SO44571,10,1,3400,3400,SO44571,5/1/2011,5/8/2011,5/13/2011,18449
SO44572,19,1,3578,3578,SO44572,5/1/2011,5/8/2011,5/13/2011,17665
SO44573,10,1,3400,3400,SO44573,5/1/2011,5/8/2011,5/13/2011,14918
SO44574,4,1,3375,3375,SO44574,5/1/2011,5/8/2011,5/13/2011,108
SO44575,7,1,3400,3400,SO44575,5/1/2011,5/8/2011,5/13/2011,111
SO44576,18,1,3578,3578,SO44576,5/1/2011,5/8/2011,5/13/2011,17661
SO44577,19,1,3578,3578,SO44577,5/2/2011,5/9/2011,5/14/2011,17668
SO44578,19,1,3578,3578,SO44578,5/2/2011,5/9/2011,5/14/2011,17654
SO44579,17,1,3578,3578,SO44579,5/2/2011,5/9/2011,5/14/2011,17663
SO44580,19,1,3578,3578,SO44580,5/3/2011,5/10/2011,5/15/2011,2783
SO44581,3,1,3375,3375,SO44581,5/3/2011,5/10/2011,5/15/2011,109
SO44582,9,1,3400,3400,SO44582,5/3/2011,5/10/2011,5/15/2011,135
SO44583,20,1,3578,3578,SO44583,5/3/2011,5/10/2011,5/15/2011,7211
SO44584,18,1,3578,3578,SO44584,5/4/2011,5/11/2011,5/16/2011,17672
SO44585,17,1,3578,3578,SO44585,5/4/2011,5/11/2011,5/16/2011,17791
SO44586,19,1,3578,3578,SO44586,5/4/2011,5/11/2011,5/16/2011,17795
SO44587,16,1,3578,3578,SO44587,5/4/2011,5/11/2011,5/16/2011,17628
SO44588,38,1,699,699,SO44588,5/4/2011,5/11/2011,5/16/2011,15684
SO44589,9,1,3400,3400,SO44589,5/4/2011,5/11/2011,5/16/2011,105
SO44590,20,1,3578,3578,SO44590,5/5/2011,5/12/2011,5/17/2011,2796
SO44591,44,1,699,699,SO44591,5/5/2011,5/12/2011,5/17/2011,6988
SO44592,19,1,3578,3578,SO44592,5/5/2011,5/12/2011,5/17/2011,17762
SO44593,18,1,3578,3578,SO44593,5/5/2011,5/12/2011,5/17/2011,17646
SO44594,20,1,3578,3578,SO44594,5/5/2011,5/12/2011,5/17/2011,7251
SO44595,8,1,3400,3400,SO44595,5/5/2011,5/12/2011,5/17/2011,125
SO44596,18,1,3578,3578,SO44596,5/5/2011,5/12/2011,5/17/2011,7239
SO44597,20,1,3578,3578,SO44597,5/6/2011,5/13/2011,5/18/2011,1291
SO44598,3,1,3375,3375,SO44598,5/6/2011,5/13/2011,5/18/2011,18401
